config,run,case,approach,latency,parse_ok,matches,coverage,error
hardened-Haiku,91,EmptyBullets,BAML,3.175,True,4,0.9,
hardened-Haiku,91,EmptyBullets,Pydantic,3.139,True,4,0.95,
hardened-Haiku,91,TerseSAP,BAML,2.643,True,2,1.0,
hardened-Haiku,91,TerseSAP,Pydantic,1.6,True,2,1.0,
hardened-Haiku,92,NormalMatch,BAML,5.653,True,5,1.0,
hardened-Haiku,92,NormalMatch,Pydantic,3.674,True,4,1.0,
hardened-Haiku,92,EmptyBullets,BAML,3.443,True,4,0.9,
hardened-Haiku,92,EmptyBullets,Pydantic,2.602,True,3,0.9,
hardened-Haiku,92,TerseSAP,BAML,3.207,True,2,1.0,
hardened-Haiku,92,TerseSAP,Pydantic,1.818,True,2,1.0,
hardened-Haiku,93,NormalMatch,BAML,4.433,True,5,1.0,
hardened-Haiku,93,NormalMatch,Pydantic,2.758,True,4,1.0,
hardened-Haiku,93,EmptyBullets,BAML,3.427,True,4,0.9,
hardened-Haiku,93,EmptyBullets,Pydantic,3.418,True,4,0.95,
hardened-Haiku,93,TerseSAP,BAML,2.178,True,2,1.0,
hardened-Haiku,93,TerseSAP,Pydantic,2.059,True,2,1.0,
hardened-Haiku,94,NormalMatch,BAML,3.6,True,5,1.0,
hardened-Haiku,94,NormalMatch,Pydantic,2.728,True,4,1.0,
hardened-Haiku,94,EmptyBullets,BAML,2.762,True,4,0.9,
hardened-Haiku,94,EmptyBullets,Pydantic,3.792,True,4,0.9,
hardened-Haiku,94,TerseSAP,BAML,3.001,True,2,1.0,
hardened-Haiku,94,TerseSAP,Pydantic,1.776,True,2,1.0,
hardened-Haiku,95,NormalMatch,BAML,3.193,True,4,1.0,
hardened-Haiku,95,NormalMatch,Pydantic,3.488,True,4,1.0,
hardened-Haiku,95,EmptyBullets,BAML,3.471,True,4,0.9,
hardened-Haiku,95,EmptyBullets,Pydantic,2.661,True,4,0.9,
hardened-Haiku,95,TerseSAP,BAML,2.165,True,2,1.0,
hardened-Haiku,95,TerseSAP,Pydantic,3.468,True,2,1.0,
hardened-Haiku,96,NormalMatch,BAML,3.913,True,5,1.0,
hardened-Haiku,96,NormalMatch,Pydantic,3.815,True,4,1.0,
hardened-Haiku,96,EmptyBullets,BAML,3.684,True,4,0.9,
hardened-Haiku,96,EmptyBullets,Pydantic,3.851,True,4,0.9,
hardened-Haiku,96,TerseSAP,BAML,2.36,True,2,1.0,
hardened-Haiku,96,TerseSAP,Pydantic,2.145,True,2,1.0,
hardened-Haiku,97,NormalMatch,BAML,3.934,True,4,1.0,
hardened-Haiku,97,NormalMatch,Pydantic,2.977,True,4,1.0,
hardened-Haiku,97,EmptyBullets,BAML,3.365,True,4,0.9,
hardened-Haiku,97,EmptyBullets,Pydantic,3.316,True,4,0.9,
hardened-Haiku,97,TerseSAP,BAML,2.096,True,2,1.0,
hardened-Haiku,97,TerseSAP,Pydantic,3.538,True,2,1.0,
hardened-Haiku,98,NormalMatch,BAML,5.341,True,5,1.0,
hardened-Haiku,98,NormalMatch,Pydantic,3.858,True,4,1.0,
hardened-Haiku,98,EmptyBullets,BAML,2.909,True,4,0.9,
hardened-Haiku,98,EmptyBullets,Pydantic,3.562,True,4,0.9,
hardened-Haiku,98,TerseSAP,BAML,2.268,True,2,1.0,
hardened-Haiku,98,TerseSAP,Pydantic,1.67,True,2,1.0,
hardened-Haiku,99,NormalMatch,BAML,2.832,True,4,1.0,
hardened-Haiku,99,NormalMatch,Pydantic,4.302,True,4,1.0,
hardened-Haiku,99,EmptyBullets,BAML,3.023,True,4,0.9,
hardened-Haiku,99,EmptyBullets,Pydantic,4.073,True,4,0.9,
hardened-Haiku,99,TerseSAP,BAML,1.727,True,2,1.0,
hardened-Haiku,99,TerseSAP,Pydantic,1.77,True,2,1.0,
hardened-Haiku,100,NormalMatch,BAML,3.919,True,5,1.0,
hardened-Haiku,100,NormalMatch,Pydantic,2.983,True,4,1.0,
hardened-Haiku,100,EmptyBullets,BAML,3.004,True,4,0.9,
hardened-Haiku,100,EmptyBullets,Pydantic,3.337,True,4,0.9,
hardened-Haiku,100,TerseSAP,BAML,1.875,True,2,1.0,
hardened-Haiku,100,TerseSAP,Pydantic,1.652,True,2,1.0,
original-gpt4o-mini,1,NormalMatch,BAML,14.302,True,5,0.9,
original-gpt4o-mini,1,NormalMatch,Pydantic,3.173,True,4,1.0,
original-gpt4o-mini,1,EmptyBullets,BAML,2.381,True,2,1.0,
original-gpt4o-mini,1,EmptyBullets,Pydantic,2.73,True,2,0.9,
original-gpt4o-mini,1,TerseSAP,BAML,2.072,True,2,1.0,
original-gpt4o-mini,1,TerseSAP,Pydantic,2.533,True,2,1.0,
original-gpt4o-mini,2,NormalMatch,BAML,4.293,True,5,0.9,
original-gpt4o-mini,2,NormalMatch,Pydantic,3.311,True,5,0.96,
original-gpt4o-mini,2,EmptyBullets,BAML,2.165,True,2,0.9,
original-gpt4o-mini,2,EmptyBullets,Pydantic,2.416,True,2,1.0,
original-gpt4o-mini,2,TerseSAP,BAML,1.913,True,2,1.0,
original-gpt4o-mini,2,TerseSAP,Pydantic,2.417,True,2,1.0,
original-gpt4o-mini,3,NormalMatch,BAML,4.27,True,5,0.9,
original-gpt4o-mini,3,NormalMatch,Pydantic,3.975,True,5,0.96,
original-gpt4o-mini,3,EmptyBullets,BAML,3.513,True,4,0.75,
original-gpt4o-mini,3,EmptyBullets,Pydantic,1.932,True,2,0.9,
original-gpt4o-mini,3,TerseSAP,BAML,2.296,True,2,1.0,
original-gpt4o-mini,3,TerseSAP,Pydantic,2.389,True,2,1.0,
original-gpt4o-mini,4,NormalMatch,BAML,4.269,True,5,0.9,
original-gpt4o-mini,4,NormalMatch,Pydantic,5.464,True,5,0.9,
original-gpt4o-mini,4,EmptyBullets,BAML,2.438,True,2,0.9,
original-gpt4o-mini,4,EmptyBullets,Pydantic,0.892,True,0,0.0,
original-gpt4o-mini,4,TerseSAP,BAML,3.274,True,2,1.0,
original-gpt4o-mini,4,TerseSAP,Pydantic,1.856,True,2,0.5,
original-gpt4o-mini,5,NormalMatch,BAML,4.37,True,5,0.9,
original-gpt4o-mini,5,NormalMatch,Pydantic,2.769,True,4,1.0,
original-gpt4o-mini,5,EmptyBullets,BAML,2.335,True,2,1.0,
original-gpt4o-mini,5,EmptyBullets,Pydantic,2.662,True,2,1.0,
original-gpt4o-mini,5,TerseSAP,BAML,1.911,True,2,1.0,
original-gpt4o-mini,5,TerseSAP,Pydantic,1.714,True,2,1.0,
original-gpt4o-mini,6,NormalMatch,BAML,3.917,True,5,0.9,
original-gpt4o-mini,6,NormalMatch,Pydantic,4.874,True,5,0.96,
original-gpt4o-mini,6,EmptyBullets,BAML,2.089,True,2,0.9,
original-gpt4o-mini,6,EmptyBullets,Pydantic,1.919,True,2,0.9,
original-gpt4o-mini,6,TerseSAP,BAML,2.038,True,2,1.0,
original-gpt4o-mini,6,TerseSAP,Pydantic,1.805,True,2,1.0,
original-gpt4o-mini,7,NormalMatch,BAML,8.09,True,5,0.9,
original-gpt4o-mini,7,NormalMatch,Pydantic,6.845,True,4,1.0,
original-gpt4o-mini,7,EmptyBullets,BAML,1.836,True,2,0.9,
original-gpt4o-mini,7,EmptyBullets,Pydantic,1.876,True,2,0.9,
original-gpt4o-mini,7,TerseSAP,BAML,2.116,True,2,1.0,
original-gpt4o-mini,7,TerseSAP,Pydantic,2.25,True,2,1.0,
original-gpt4o-mini,8,NormalMatch,BAML,3.307,True,5,0.9,
original-gpt4o-mini,8,NormalMatch,Pydantic,3.422,True,4,1.0,
original-gpt4o-mini,8,EmptyBullets,BAML,2.196,True,2,0.9,
original-gpt4o-mini,8,EmptyBullets,Pydantic,2.192,True,2,1.0,
original-gpt4o-mini,8,TerseSAP,BAML,2.042,True,2,1.0,
original-gpt4o-mini,8,TerseSAP,Pydantic,2.957,True,2,0.75,
original-gpt4o-mini,9,NormalMatch,BAML,4.43,True,5,0.9,
original-gpt4o-mini,9,NormalMatch,Pydantic,3.844,True,5,0.9,
original-gpt4o-mini,9,EmptyBullets,BAML,1.882,True,2,0.9,
original-gpt4o-mini,9,EmptyBullets,Pydantic,1.095,True,0,0.0,
original-gpt4o-mini,9,TerseSAP,BAML,1.858,True,2,1.0,
original-gpt4o-mini,9,TerseSAP,Pydantic,1.777,True,2,0.5,
original-gpt4o-mini,10,NormalMatch,BAML,4.043,True,5,0.9,
original-gpt4o-mini,10,NormalMatch,Pydantic,3.308,True,4,1.0,
original-gpt4o-mini,10,EmptyBullets,BAML,1.975,True,2,0.9,
original-gpt4o-mini,10,EmptyBullets,Pydantic,2.082,True,2,0.9,
original-gpt4o-mini,10,TerseSAP,BAML,1.864,True,2,1.0,
original-gpt4o-mini,10,TerseSAP,Pydantic,2.526,True,2,0.75,
original-gpt4o-mini,11,NormalMatch,BAML,7.816,True,5,0.9,
original-gpt4o-mini,11,NormalMatch,Pydantic,3.181,True,4,1.0,
original-gpt4o-mini,11,EmptyBullets,BAML,1.924,True,2,1.0,
original-gpt4o-mini,11,EmptyBullets,Pydantic,3.253,True,2,0.85,
original-gpt4o-mini,11,TerseSAP,BAML,1.813,True,2,1.0,
original-gpt4o-mini,11,TerseSAP,Pydantic,1.972,True,2,0.5,
original-gpt4o-mini,12,NormalMatch,BAML,4.147,True,5,0.9,
original-gpt4o-mini,12,NormalMatch,Pydantic,3.806,True,5,0.96,
original-gpt4o-mini,12,EmptyBullets,BAML,2.413,True,2,0.9,
original-gpt4o-mini,12,EmptyBullets,Pydantic,1.673,True,2,0.9,
original-gpt4o-mini,12,TerseSAP,BAML,1.848,True,2,1.0,
original-gpt4o-mini,12,TerseSAP,Pydantic,1.993,True,2,0.5,
original-gpt4o-mini,13,NormalMatch,BAML,4.087,True,5,1.0,
original-gpt4o-mini,13,NormalMatch,Pydantic,5.48,True,4,1.0,
original-gpt4o-mini,13,EmptyBullets,BAML,2.967,True,2,1.0,
original-gpt4o-mini,13,EmptyBullets,Pydantic,1.069,True,0,0.0,
original-gpt4o-mini,13,TerseSAP,BAML,2.395,True,2,1.0,
original-gpt4o-mini,13,TerseSAP,Pydantic,2.121,True,2,0.75,
original-gpt4o-mini,14,NormalMatch,BAML,10.661,True,5,1.0,
original-gpt4o-mini,14,NormalMatch,Pydantic,2.411,True,4,1.0,
original-gpt4o-mini,14,EmptyBullets,BAML,2.096,True,2,0.9,
original-gpt4o-mini,14,EmptyBullets,Pydantic,3.901,True,2,0.85,
original-gpt4o-mini,14,TerseSAP,BAML,2.699,True,2,1.0,
original-gpt4o-mini,14,TerseSAP,Pydantic,1.661,True,2,0.5,
original-gpt4o-mini,15,NormalMatch,BAML,8.298,True,5,0.9,
original-gpt4o-mini,15,NormalMatch,Pydantic,4.43,True,4,1.0,
original-gpt4o-mini,15,EmptyBullets,BAML,2.262,True,2,0.9,
original-gpt4o-mini,15,EmptyBullets,Pydantic,0.986,True,0,0.0,
original-gpt4o-mini,15,TerseSAP,BAML,2.037,True,2,1.0,
original-gpt4o-mini,15,TerseSAP,Pydantic,1.898,True,2,1.0,
original-gpt4o-mini,16,NormalMatch,BAML,4.538,True,5,0.9,
original-gpt4o-mini,16,NormalMatch,Pydantic,4.082,True,5,0.96,
original-gpt4o-mini,16,EmptyBullets,BAML,2.133,True,2,0.9,
original-gpt4o-mini,16,EmptyBullets,Pydantic,1.164,True,0,0.0,
original-gpt4o-mini,16,TerseSAP,BAML,2.425,True,2,1.0,
original-gpt4o-mini,16,TerseSAP,Pydantic,1.958,True,2,0.5,
original-gpt4o-mini,17,NormalMatch,BAML,4.252,True,5,0.9,
original-gpt4o-mini,17,NormalMatch,Pydantic,5.715,True,5,0.96,
original-gpt4o-mini,17,EmptyBullets,BAML,1.996,True,2,0.9,
original-gpt4o-mini,17,EmptyBullets,Pydantic,1.123,True,0,0.0,
original-gpt4o-mini,17,TerseSAP,BAML,1.644,True,2,1.0,
original-gpt4o-mini,17,TerseSAP,Pydantic,1.996,True,2,0.5,
original-gpt4o-mini,18,NormalMatch,BAML,3.828,True,5,1.0,
original-gpt4o-mini,18,NormalMatch,Pydantic,6.146,True,5,0.96,
original-gpt4o-mini,18,EmptyBullets,BAML,2.874,True,4,0.75,
original-gpt4o-mini,18,EmptyBullets,Pydantic,2.299,True,2,0.9,
original-gpt4o-mini,18,TerseSAP,BAML,1.948,True,2,1.0,
original-gpt4o-mini,18,TerseSAP,Pydantic,2.04,True,2,1.0,
original-gpt4o-mini,19,NormalMatch,BAML,9.431,True,5,0.9,
original-gpt4o-mini,19,NormalMatch,Pydantic,3.132,True,4,1.0,
original-gpt4o-mini,19,EmptyBullets,BAML,2.081,True,2,0.9,
original-gpt4o-mini,19,EmptyBullets,Pydantic,8.965,True,2,0.9,
original-gpt4o-mini,19,TerseSAP,BAML,2.645,True,2,1.0,
original-gpt4o-mini,19,TerseSAP,Pydantic,2.542,True,2,0.5,
original-gpt4o-mini,20,NormalMatch,BAML,6.067,True,5,0.9,
original-gpt4o-mini,20,NormalMatch,Pydantic,4.178,True,5,0.9,
original-gpt4o-mini,20,EmptyBullets,BAML,1.932,True,2,0.85,
original-gpt4o-mini,20,EmptyBullets,Pydantic,1.841,True,2,1.0,
original-gpt4o-mini,20,TerseSAP,BAML,1.525,True,2,1.0,
original-gpt4o-mini,20,TerseSAP,Pydantic,1.631,True,2,1.0,
original-gpt4o-mini,21,NormalMatch,BAML,4.206,True,5,0.9,
original-gpt4o-mini,21,NormalMatch,Pydantic,3.733,True,5,0.9,
original-gpt4o-mini,21,EmptyBullets,BAML,2.093,True,2,0.9,
original-gpt4o-mini,21,EmptyBullets,Pydantic,2.307,True,2,1.0,
original-gpt4o-mini,21,TerseSAP,BAML,2.383,True,2,1.0,
original-gpt4o-mini,21,TerseSAP,Pydantic,2.077,True,2,1.0,
original-gpt4o-mini,22,NormalMatch,BAML,9.125,True,5,0.9,
original-gpt4o-mini,22,NormalMatch,Pydantic,4.614,True,5,0.96,
original-gpt4o-mini,22,EmptyBullets,BAML,1.86,True,2,0.85,
original-gpt4o-mini,22,EmptyBullets,Pydantic,2.371,True,2,1.0,
original-gpt4o-mini,22,TerseSAP,BAML,2.413,True,2,1.0,
original-gpt4o-mini,22,TerseSAP,Pydantic,2.006,True,2,1.0,
original-gpt4o-mini,23,NormalMatch,BAML,4.45,True,5,0.9,
original-gpt4o-mini,23,NormalMatch,Pydantic,5.52,True,4,1.0,
original-gpt4o-mini,23,EmptyBullets,BAML,1.716,True,2,0.85,
original-gpt4o-mini,23,EmptyBullets,Pydantic,0.913,True,0,0.0,
original-gpt4o-mini,23,TerseSAP,BAML,1.998,True,2,1.0,
original-gpt4o-mini,23,TerseSAP,Pydantic,2.594,True,2,0.75,
original-gpt4o-mini,24,NormalMatch,BAML,3.536,True,5,0.9,
original-gpt4o-mini,24,NormalMatch,Pydantic,7.166,True,4,1.0,
original-gpt4o-mini,24,EmptyBullets,BAML,2.299,True,2,0.9,
original-gpt4o-mini,24,EmptyBullets,Pydantic,0.894,True,0,0.0,
original-gpt4o-mini,24,TerseSAP,BAML,1.934,True,2,1.0,
original-gpt4o-mini,24,TerseSAP,Pydantic,2.557,True,2,0.75,
original-gpt4o-mini,25,NormalMatch,BAML,7.65,True,5,0.9,
original-gpt4o-mini,25,NormalMatch,Pydantic,3.164,True,5,0.96,
original-gpt4o-mini,25,EmptyBullets,BAML,2.612,True,2,0.9,
original-gpt4o-mini,25,EmptyBullets,Pydantic,1.598,True,2,1.0,
original-gpt4o-mini,25,TerseSAP,BAML,1.713,True,2,1.0,
original-gpt4o-mini,25,TerseSAP,Pydantic,1.768,True,2,0.5,
original-gpt4o-mini,26,NormalMatch,BAML,4.281,True,5,0.9,
original-gpt4o-mini,26,NormalMatch,Pydantic,3.685,True,5,0.96,
original-gpt4o-mini,26,EmptyBullets,BAML,1.966,True,2,0.9,
original-gpt4o-mini,26,EmptyBullets,Pydantic,0.851,True,0,0.0,
original-gpt4o-mini,26,TerseSAP,BAML,2.311,True,2,1.0,
original-gpt4o-mini,26,TerseSAP,Pydantic,1.736,True,2,1.0,
original-gpt4o-mini,27,NormalMatch,BAML,4.11,True,5,0.9,
original-gpt4o-mini,27,NormalMatch,Pydantic,2.918,True,5,0.96,
original-gpt4o-mini,27,EmptyBullets,BAML,2.093,True,2,1.0,
original-gpt4o-mini,27,EmptyBullets,Pydantic,0.932,True,0,0.0,
original-gpt4o-mini,27,TerseSAP,BAML,1.989,True,2,1.0,
original-gpt4o-mini,27,TerseSAP,Pydantic,2.076,True,2,0.5,
original-gpt4o-mini,28,NormalMatch,BAML,4.389,True,5,1.0,
original-gpt4o-mini,28,NormalMatch,Pydantic,3.991,True,5,0.9,
original-gpt4o-mini,28,EmptyBullets,BAML,1.828,True,2,1.0,
original-gpt4o-mini,28,EmptyBullets,Pydantic,2.644,True,2,1.0,
original-gpt4o-mini,28,TerseSAP,BAML,1.574,True,2,1.0,
original-gpt4o-mini,28,TerseSAP,Pydantic,2.778,True,2,0.75,
original-gpt4o-mini,29,NormalMatch,BAML,3.78,True,5,0.9,
original-gpt4o-mini,29,NormalMatch,Pydantic,5.156,True,4,1.0,
original-gpt4o-mini,29,EmptyBullets,BAML,2.013,True,2,0.85,
original-gpt4o-mini,29,EmptyBullets,Pydantic,0.824,True,0,0.0,
original-gpt4o-mini,29,TerseSAP,BAML,1.7,True,2,1.0,
original-gpt4o-mini,29,TerseSAP,Pydantic,2.379,True,2,1.0,
original-gpt4o-mini,30,NormalMatch,BAML,6.968,True,5,0.9,
original-gpt4o-mini,30,NormalMatch,Pydantic,3.227,True,4,1.0,
original-gpt4o-mini,30,EmptyBullets,BAML,2.205,True,3,0.8,
original-gpt4o-mini,30,EmptyBullets,Pydantic,1.796,True,2,0.9,
original-gpt4o-mini,30,TerseSAP,BAML,2.91,True,2,1.0,
original-gpt4o-mini,30,TerseSAP,Pydantic,2.186,True,2,1.0,
original-gpt4o-mini,31,NormalMatch,BAML,3.862,True,5,0.9,
original-gpt4o-mini,31,NormalMatch,Pydantic,6.625,True,5,0.9,
original-gpt4o-mini,31,EmptyBullets,BAML,1.765,True,2,0.9,
original-gpt4o-mini,31,EmptyBullets,Pydantic,1.589,True,0,0.0,
original-gpt4o-mini,31,TerseSAP,BAML,2.137,True,2,1.0,
original-gpt4o-mini,31,TerseSAP,Pydantic,1.571,True,2,1.0,
original-gpt4o-mini,32,NormalMatch,BAML,3.845,True,5,0.9,
original-gpt4o-mini,32,NormalMatch,Pydantic,3.789,True,5,0.96,
original-gpt4o-mini,32,EmptyBullets,BAML,1.898,True,2,0.9,
original-gpt4o-mini,32,EmptyBullets,Pydantic,1.914,True,2,0.9,
original-gpt4o-mini,32,TerseSAP,BAML,1.904,True,2,1.0,
original-gpt4o-mini,32,TerseSAP,Pydantic,2.06,True,2,0.5,
original-gpt4o-mini,33,NormalMatch,BAML,7.277,True,5,0.9,
original-gpt4o-mini,33,NormalMatch,Pydantic,3.779,True,5,0.96,
original-gpt4o-mini,33,EmptyBullets,BAML,2.69,True,2,0.9,
original-gpt4o-mini,33,EmptyBullets,Pydantic,2.437,True,2,1.0,
original-gpt4o-mini,33,TerseSAP,BAML,2.106,True,2,1.0,
original-gpt4o-mini,33,TerseSAP,Pydantic,2.121,True,2,1.0,
original-gpt4o-mini,34,NormalMatch,BAML,3.786,True,5,0.9,
original-gpt4o-mini,34,NormalMatch,Pydantic,6.646,True,5,0.96,
original-gpt4o-mini,34,EmptyBullets,BAML,2.518,True,4,0.35,
original-gpt4o-mini,34,EmptyBullets,Pydantic,3.497,True,2,1.0,
original-gpt4o-mini,34,TerseSAP,BAML,2.27,True,2,1.0,
original-gpt4o-mini,34,TerseSAP,Pydantic,2.131,True,2,0.5,
original-gpt4o-mini,35,NormalMatch,BAML,8.459,True,5,0.9,
original-gpt4o-mini,35,NormalMatch,Pydantic,3.545,True,5,0.96,
original-gpt4o-mini,35,EmptyBullets,BAML,2.43,True,3,0.77,
original-gpt4o-mini,35,EmptyBullets,Pydantic,1.176,True,0,0.0,
original-gpt4o-mini,35,TerseSAP,BAML,1.817,True,2,0.5,
original-gpt4o-mini,35,TerseSAP,Pydantic,2.736,True,2,0.5,
original-gpt4o-mini,36,NormalMatch,BAML,3.609,True,5,0.9,
original-gpt4o-mini,36,NormalMatch,Pydantic,6.181,True,5,0.96,
original-gpt4o-mini,36,EmptyBullets,BAML,1.963,True,2,0.9,
original-gpt4o-mini,36,EmptyBullets,Pydantic,2.349,True,2,0.9,
original-gpt4o-mini,36,TerseSAP,BAML,2.076,True,2,1.0,
original-gpt4o-mini,36,TerseSAP,Pydantic,1.769,True,2,0.5,
original-gpt4o-mini,37,NormalMatch,BAML,3.826,True,5,0.9,
original-gpt4o-mini,37,NormalMatch,Pydantic,3.822,True,5,0.96,
original-gpt4o-mini,37,EmptyBullets,BAML,1.946,True,2,0.9,
original-gpt4o-mini,37,EmptyBullets,Pydantic,1.281,True,0,0.0,
original-gpt4o-mini,37,TerseSAP,BAML,2.646,True,2,1.0,
original-gpt4o-mini,37,TerseSAP,Pydantic,1.79,True,2,1.0,
original-gpt4o-mini,38,NormalMatch,BAML,3.59,True,5,0.9,
original-gpt4o-mini,38,NormalMatch,Pydantic,2.507,True,4,1.0,
original-gpt4o-mini,38,EmptyBullets,BAML,2.815,True,2,0.9,
original-gpt4o-mini,38,EmptyBullets,Pydantic,2.005,True,2,0.9,
original-gpt4o-mini,38,TerseSAP,BAML,1.893,True,2,1.0,
original-gpt4o-mini,38,TerseSAP,Pydantic,2.236,True,2,0.5,
original-gpt4o-mini,39,NormalMatch,BAML,3.909,True,5,0.9,
original-gpt4o-mini,39,NormalMatch,Pydantic,2.576,True,4,1.0,
original-gpt4o-mini,39,EmptyBullets,BAML,2.257,True,2,0.9,
original-gpt4o-mini,39,EmptyBullets,Pydantic,1.603,True,2,0.9,
original-gpt4o-mini,39,TerseSAP,BAML,1.86,True,2,1.0,
original-gpt4o-mini,39,TerseSAP,Pydantic,1.734,True,2,1.0,
original-gpt4o-mini,40,NormalMatch,BAML,8.633,True,5,1.0,
original-gpt4o-mini,40,NormalMatch,Pydantic,2.774,True,4,1.0,
original-gpt4o-mini,40,EmptyBullets,BAML,2.221,True,2,0.9,
original-gpt4o-mini,40,EmptyBullets,Pydantic,3.469,True,2,1.0,
original-gpt4o-mini,40,TerseSAP,BAML,1.706,True,2,1.0,
original-gpt4o-mini,40,TerseSAP,Pydantic,3.719,True,2,1.0,
original-gpt4o-mini,41,NormalMatch,BAML,3.541,True,5,1.0,
original-gpt4o-mini,41,NormalMatch,Pydantic,5.95,True,5,0.96,
original-gpt4o-mini,41,EmptyBullets,BAML,2.134,True,2,1.0,
original-gpt4o-mini,41,EmptyBullets,Pydantic,1.652,True,2,1.0,
original-gpt4o-mini,41,TerseSAP,BAML,1.743,True,2,1.0,
original-gpt4o-mini,41,TerseSAP,Pydantic,1.873,True,2,0.5,
original-gpt4o-mini,42,NormalMatch,BAML,3.844,True,5,1.0,
original-gpt4o-mini,42,NormalMatch,Pydantic,3.909,True,5,0.9,
original-gpt4o-mini,42,EmptyBullets,BAML,1.969,True,2,0.9,
original-gpt4o-mini,42,EmptyBullets,Pydantic,1.738,True,2,0.9,
original-gpt4o-mini,42,TerseSAP,BAML,1.802,True,2,1.0,
original-gpt4o-mini,42,TerseSAP,Pydantic,1.886,True,2,0.5,
original-gpt4o-mini,43,NormalMatch,BAML,3.595,True,5,1.0,
original-gpt4o-mini,43,NormalMatch,Pydantic,4.065,True,4,1.0,
original-gpt4o-mini,43,EmptyBullets,BAML,1.972,True,2,0.85,
original-gpt4o-mini,43,EmptyBullets,Pydantic,2.819,True,2,1.0,
original-gpt4o-mini,43,TerseSAP,BAML,1.718,True,2,1.0,
original-gpt4o-mini,43,TerseSAP,Pydantic,2.227,True,2,1.0,
original-gpt4o-mini,44,NormalMatch,BAML,3.841,True,5,0.9,
original-gpt4o-mini,44,NormalMatch,Pydantic,5.301,True,5,0.9,
original-gpt4o-mini,44,EmptyBullets,BAML,2.849,True,4,0.75,
original-gpt4o-mini,44,EmptyBullets,Pydantic,1.64,True,2,0.9,
original-gpt4o-mini,44,TerseSAP,BAML,1.849,True,2,1.0,
original-gpt4o-mini,44,TerseSAP,Pydantic,1.8,True,2,0.5,
original-gpt4o-mini,45,NormalMatch,BAML,8.096,True,5,0.9,
original-gpt4o-mini,45,NormalMatch,Pydantic,4.255,True,4,1.0,
original-gpt4o-mini,45,EmptyBullets,BAML,1.64,True,2,0.9,
original-gpt4o-mini,45,EmptyBullets,Pydantic,0.933,True,0,0.0,
original-gpt4o-mini,45,TerseSAP,BAML,1.827,True,2,1.0,
original-gpt4o-mini,45,TerseSAP,Pydantic,2.157,True,2,0.5,
original-gpt4o-mini,46,NormalMatch,BAML,4.133,True,5,0.9,
original-gpt4o-mini,46,NormalMatch,Pydantic,6.342,True,5,0.96,
original-gpt4o-mini,46,EmptyBullets,BAML,2.349,True,2,0.9,
original-gpt4o-mini,46,EmptyBullets,Pydantic,2.475,True,0,0.0,
original-gpt4o-mini,46,TerseSAP,BAML,1.905,True,2,1.0,
original-gpt4o-mini,46,TerseSAP,Pydantic,2.655,True,2,0.5,
original-gpt4o-mini,47,NormalMatch,BAML,4.054,True,5,0.9,
original-gpt4o-mini,47,NormalMatch,Pydantic,3.36,True,5,0.9,
original-gpt4o-mini,47,EmptyBullets,BAML,2.024,True,2,0.9,
original-gpt4o-mini,47,EmptyBullets,Pydantic,1.734,True,2,0.9,
original-gpt4o-mini,47,TerseSAP,BAML,1.946,True,2,1.0,
original-gpt4o-mini,47,TerseSAP,Pydantic,1.826,True,2,0.5,
original-gpt4o-mini,48,NormalMatch,BAML,10.711,True,5,0.9,
original-gpt4o-mini,48,NormalMatch,Pydantic,6.453,True,5,0.9,
original-gpt4o-mini,48,EmptyBullets,BAML,2.132,True,2,0.9,
original-gpt4o-mini,48,EmptyBullets,Pydantic,1.214,True,0,0.0,
original-gpt4o-mini,48,TerseSAP,BAML,1.83,True,2,1.0,
original-gpt4o-mini,48,TerseSAP,Pydantic,1.995,True,2,0.5,
original-gpt4o-mini,49,NormalMatch,BAML,4.488,True,5,0.9,
original-gpt4o-mini,49,NormalMatch,Pydantic,2.407,True,4,1.0,
original-gpt4o-mini,49,EmptyBullets,BAML,2.066,True,2,0.9,
original-gpt4o-mini,49,EmptyBullets,Pydantic,0.917,True,0,0.0,
original-gpt4o-mini,49,TerseSAP,BAML,1.871,True,2,1.0,
original-gpt4o-mini,49,TerseSAP,Pydantic,1.741,True,2,0.5,
original-gpt4o-mini,50,NormalMatch,BAML,4.18,True,5,0.9,
original-gpt4o-mini,50,NormalMatch,Pydantic,3.075,True,5,0.96,
original-gpt4o-mini,50,EmptyBullets,BAML,1.967,True,2,0.9,
original-gpt4o-mini,50,EmptyBullets,Pydantic,1.733,True,2,0.9,
original-gpt4o-mini,50,TerseSAP,BAML,1.843,True,2,1.0,
original-gpt4o-mini,50,TerseSAP,Pydantic,1.715,True,2,1.0,
original-gpt4o-mini,51,NormalMatch,BAML,8.128,True,5,0.9,
original-gpt4o-mini,51,NormalMatch,Pydantic,4.861,True,4,1.0,
original-gpt4o-mini,51,EmptyBullets,BAML,2.092,True,2,0.9,
original-gpt4o-mini,51,EmptyBullets,Pydantic,0.914,True,0,0.0,
original-gpt4o-mini,51,TerseSAP,BAML,2.783,True,2,1.0,
original-gpt4o-mini,51,TerseSAP,Pydantic,1.824,True,2,0.5,
original-gpt4o-mini,52,NormalMatch,BAML,3.572,True,5,1.0,
original-gpt4o-mini,52,NormalMatch,Pydantic,3.05,True,5,0.96,
original-gpt4o-mini,52,EmptyBullets,BAML,1.922,True,2,0.9,
